Date,Symbol,Cap Type,Sector
2025-10-26,SILVERTUC,Smallcap,I.T
2025-10-26,MARSHALL,Smallcap,Industrials
2025-10-26,AAVAS,Midcap,Financials
2025-10-26,AXISGOLD,Smallcap,Indices
2025-10-26,IVZINNIFTY,Smallcap,Indices
2025-10-26,BIKAJI,Midcap,FMCG
2025-10-26,BLAL,Smallcap,Realty
2025-10-26,UTKARSHBNK,Smallcap,Bank
2025-10-26,ESAFSFB,Smallcap,Bank
2025-10-26,VSTL,Smallcap,Metals & Mining
2025-10-26,JNKINDIA,Smallcap,Realty
2025-10-26,TOP100CASE,Smallcap,Indices
2025-10-27,BIRLACABLE,Smallcap,Industrials
2025-10-27,HLVLTD,Smallcap,Services
2025-10-27,LORDSCHLO,Smallcap,Chemicals
2025-10-27,THOMASCOOK,Smallcap,Miscellaneous
2025-10-27,KESORAMIND,Smallcap,Miscellaneous
2025-10-27,BAYERCROP,Midcap,Chemicals
2025-10-27,GUJTHEM,Smallcap,Healthcare
2025-10-27,VAKRANGEE,Smallcap,I.T
2025-10-27,DCMFINSERV,Smallcap,Financials
2025-10-27,SECURKLOUD,Smallcap,I.T
2025-10-27,STARTECK,Smallcap,Financials
2025-10-27,TTL,Smallcap,Textiles
2025-10-27,ANANTRAJ,Midcap,Realty
2025-10-27,RATNAMANI,Midcap,Industrials
2025-10-27,CONTROLPR,Smallcap,I.T
2025-10-27,ITI,Largecap,Aerospace & Defence
2025-10-27,MASTEK,Smallcap,I.T
2025-10-27,SIMPLEXINF,Smallcap,Realty
2025-10-27,HIKAL,Smallcap,Healthcare
2025-10-27,BALPHARMA,Smallcap,Healthcare
2025-10-27,ALANKIT,Smallcap,I.T
2025-10-27,CINEVISTA,Smallcap,Realty
2025-10-27,PTC,Midcap,Power & Utilities
2025-10-27,SALSTEEL,Smallcap,Metals & Mining
2025-10-27,SHIVAMAUTO,Smallcap,Auto
2025-10-27,TIMETECHNO,Midcap,Plastic products
2025-10-27,OMAXE,Smallcap,Realty
2025-10-27,PURVA,Midcap,Realty
2025-10-27,GSS,Smallcap,I.T
2025-10-27,RTNPOWER,Smallcap,Power & Utilities
2025-10-27,IL&FSTRANS,Smallcap,Realty
2025-10-27,PRESTIGE,Largecap,Realty
2025-10-27,WAAREERTL,Midcap,Power & Utilities
2025-10-27,CIGNITITEC,Smallcap,I.T
2025-10-27,SREEL,Smallcap,Consumer Discretionary
2025-10-27,INTELLECT,Midcap,I.T
2025-10-27,PTCIL,Largecap,Industrials
2025-10-27,LICNFNHGP,Smallcap,Indices
2025-10-27,SFL,Midcap,Consumer Discretionary
2025-10-27,JUNIORBEES,Smallcap,Indices
2025-10-27,JMA,Smallcap,Auto
2025-10-27,RADIOCITY,Smallcap,Media
2025-10-27,IFGLEXPOR,Smallcap,Building Materials
2025-10-27,NIACL,Largecap,Financials
2025-10-27,MEGASTAR,Smallcap,FMCG
2025-10-27,NGIL,Smallcap,FMCG
2025-10-27,DANGEE,Smallcap,FMCG
2025-10-27,SETF10GILT,Smallcap,Indices
2025-10-27,SBC,Smallcap,Textiles
2025-10-27,SECMARK,Smallcap,I.T
2025-10-27,ADL,Smallcap,Building Materials
2025-10-27,AXISHCETF,Smallcap,Indices
2025-10-27,IPL,Smallcap,Chemicals
2025-10-27,TARSONS,Smallcap,Healthcare
2025-10-27,ANANDRATHI,Largecap,Financials
2025-10-27,IKIO,Smallcap,Consumer Discretionary
2025-10-27,FEDFINA,Midcap,Financials
2025-10-27,ITBETA,Smallcap,Indices
2025-10-27,SILVERADD,Smallcap,
2025-10-27,TBOTEK,Midcap,I.T
2025-10-27,LIQUIDBETF,Smallcap,Indices
2025-10-27,RETAIL,Smallcap,Consumer Discretionary
2025-10-27,BANSALWIRE,Smallcap,Metals & Mining
2025-10-27,ABGSEC,Smallcap,Indices
2025-10-27,GLOBALE,Smallcap,Textiles
2025-10-27,JUBLCPL,Smallcap,Chemicals
2025-10-27,BORANA,Smallcap,Textiles
2025-10-27,MOTOUR,Smallcap,Indices
2025-10-28,GOLDENTOBC,Smallcap,Realty
2025-10-28,MOTOGENFIN,Smallcap,Realty
2025-10-28,SAURASHCEM,Smallcap,Building Materials
2025-10-28,EICHERMOT,Largecap,Auto
2025-10-28,VIVIDHA,Smallcap,Services
2025-10-28,DMCC,Smallcap,Chemicals
2025-10-28,TTKHLTCARE,Smallcap,Miscellaneous
2025-10-28,INDBANK,Smallcap,Financials
2025-10-28,MHLXMIRU,Smallcap,Textiles
2025-10-28,MURUDCERA,Smallcap,Building Materials
2025-10-28,LUMAXIND,Smallcap,Auto
2025-10-28,TTKPRESTIG,Midcap,Consumer Discretionary
2025-10-28,OMAXAUTO,Smallcap,Auto
2025-10-28,HONDAPOWER,Smallcap,Industrials
2025-10-28,RAJOOENG,Smallcap,Industrials
2025-10-28,KPIL,Largecap,Realty
2025-10-28,SOTL,Smallcap,Energy
2025-10-28,ARENTERP,Smallcap,Metals & Mining
2025-10-28,SANDESH,Smallcap,Media
2025-10-28,SITINET,Smallcap,Media
2025-10-28,SPARC,Midcap,Healthcare
2025-10-28,MOTILALOFS,Largecap,Financials
2025-10-28,BAJAJ-AUTO,Largecap,Auto
2025-10-28,BAJAJFINSV,Largecap,Financials
2025-10-28,NIRAJ,Smallcap,Realty
2025-10-28,EXPLEOSOL,Smallcap,I.T
2025-10-28,THANGAMAYL,Midcap,Consumer Discretionary
2025-10-28,HMVL,Smallcap,Media
2025-10-28,KICL,Smallcap,Financials
2025-10-28,TERASOFT,Smallcap,I.T
2025-10-28,TEAMLEASE,Smallcap,Miscellaneous
2025-10-28,DBL,Midcap,Realty
2025-10-28,ENDURANCE,Largecap,Auto
2025-10-28,WIPL,Smallcap,Building Materials
2025-10-28,SAGARDEEP,Smallcap,Metals & Mining
2025-10-28,KHADIM,Smallcap,Consumer Discretionary
2025-10-28,MACPOWER,Midcap,Industrials
2025-10-28,BANDHANBNK,Largecap,Bank
2025-10-28,MMP,Smallcap,Metals & Mining
2025-10-28,LOWVOLIETF,Smallcap,Indices
2025-10-28,DCMNVL,Smallcap,Textiles
2025-10-28,AFFLE,Largecap,I.T
2025-10-28,IIFLCAPS,Midcap,Financials
2025-10-28,ABSLBANETF,Smallcap,Indices
2025-10-28,MAZDOCK,Largecap,Aerospace & Defence
2025-10-28,PSUBANKADD,Smallcap,Indices
2025-10-28,MVGJL,Smallcap,Consumer Discretionary
2025-10-28,UDS,Smallcap,Miscellaneous
2025-10-28,LIQUIDCASE,Smallcap,Indices
2025-10-28,SIGNPOST,Smallcap,Miscellaneous
2025-10-28,SSDL,Smallcap,Textiles
2025-10-28,SANOFICONR,Midcap,Healthcare
2025-10-28,DAMCAPITAL,Smallcap,Financials
2025-10-28,MOCAPITAL,Smallcap,Indices
2025-10-28,DIGITIDE,Smallcap,I.T
2025-10-28,ALLTIME,Smallcap,Plastic products
2025-10-28,TATACAP,Largecap,Financials
2025-10-29,CGPOWER,Largecap,Industrials
2025-10-29,ONGC,Largecap,Energy
2025-10-29,AMJLAND,Smallcap,Realty
2025-10-29,RALLIS,Midcap,Chemicals
2025-10-29,SHREECEM,Largecap,Building Materials
2025-10-29,JSWDULUX,Midcap,Building Materials
2025-10-29,TATACONSUM,Largecap,FMCG
2025-10-29,SARDAEN,Midcap,Metals & Mining
2025-10-29,SAKHTISUG,Smallcap,FMCG
2025-10-29,ZENITHEXPO,Smallcap,Consumer Discretionary
2025-10-29,HIMATSEIDE,Smallcap,Textiles
2025-10-29,PREMIERPOL,Smallcap,Plastic products
2025-10-29,PVP,Smallcap,Realty
2025-10-29,TRIGYN,Smallcap,I.T
2025-10-29,CCL,Midcap,FMCG
2025-10-29,JTEKTINDIA,Smallcap,Auto
2025-10-29,MAHAPEXLTD,Smallcap,Financials
2025-10-29,SCI,Midcap,Transportation
2025-10-29,IOLCP,Smallcap,Healthcare
2025-10-29,BODALCHEM,Smallcap,Chemicals
2025-10-29,KAMATHOTEL,Smallcap,Services
2025-10-29,UGARSUGAR,Smallcap,FMCG
2025-10-29,BALAMINES,Midcap,Chemicals
2025-10-29,BYKE,Smallcap,Services
2025-10-29,SINDHUTRAD,Smallcap,Transportation
2025-10-29,APARINDS,Largecap,Industrials
2025-10-29,WOCKPHARMA,Largecap,Healthcare
2025-10-29,AVANTEL,Smallcap,Aerospace & Defence
2025-10-29,PONNIERODE,Smallcap,FMCG
2025-10-29,PETRONET,Largecap,Energy
2025-10-29,NTPC,Largecap,Power & Utilities
2025-10-29,DWARKESH,Smallcap,FMCG
2025-10-29,JSWHL,Midcap,Financials
2025-10-29,RML,Smallcap,Auto
2025-10-29,INDOTECH,Smallcap,Industrials
2025-10-29,SUNTV,Largecap,Media
2025-10-29,ASAHISONG,Smallcap,Chemicals
2025-10-29,RECLTD,Largecap,Financials
2025-10-29,ALKALI,Smallcap,Chemicals
2025-10-29,MOLDTKPAC,Smallcap,Industrials
2025-10-29,DEN,Smallcap,Media
2025-10-29,EMMBI,Smallcap,Industrials
2025-10-29,MOIL,Midcap,Metals & Mining
2025-10-29,LOVABLE,Smallcap,Textiles
2025-10-29,HEXATRADEX,Smallcap,Financials
2025-10-29,PROZONER,Smallcap,Miscellaneous
2025-10-29,NIF100BEES,Smallcap,Indices
2025-10-29,MINDACORP,Midcap,Auto
2025-10-29,VETO,Smallcap,Industrials
2025-10-29,GOKULAGRO,Midcap,FMCG
2025-10-29,GNA,Smallcap,Auto
2025-10-29,KHAITANLTD,Smallcap,Services
2025-10-29,NORBTEAEXP,Smallcap,FMCG
2025-10-29,HAVISHA,Smallcap,Services
2025-10-29,KOTARISUG,Smallcap,
2025-10-29,GKWLIMITED,Smallcap,
2025-10-29,APOLSINHOT,Smallcap,Services
2025-10-29,SANGINITA,Smallcap,Chemicals
2025-10-29,SHALBY,Smallcap,Healthcare
2025-10-29,NEWGEN,Midcap,I.T
2025-10-29,SARVESHWAR,Smallcap,FMCG
2025-10-29,TECHNOE,Midcap,Realty
2025-10-29,SETFNIFBK,Smallcap,Indices
2025-10-29,HNGSNGBEES,Smallcap,Indices
2025-10-29,LTGILTBEES,Smallcap,Indices
2025-10-29,PRINCEPIPE,Smallcap,Plastic products
2025-10-29,BORORENEW,Midcap,Building Materials
2025-10-29,TECILCHEM,Smallcap,Chemicals
2025-10-29,AWHCL,Smallcap,Miscellaneous
2025-10-29,DAVANGERE,Smallcap,FMCG
2025-10-29,AXISBPSETF,Smallcap,Indices
2025-10-29,TECH,Smallcap,Indices
2025-10-29,MAHKTECH,Smallcap,Indices
2025-10-29,MONQ50,Smallcap,Indices
2025-10-29,MAKEINDIA,Smallcap,Indices
2025-10-29,HARSHA,Smallcap,Industrials
2025-10-29,IDEAFORGE,Smallcap,Aerospace & Defence
2025-10-29,SUNCLAY,Smallcap,Industrials
2025-10-29,SCILAL,Smallcap,Services
2025-10-29,CONS,Smallcap,
2025-10-29,IXIGO,Midcap,I.T
2025-10-29,VRAJ,Smallcap,Metals & Mining
2025-10-29,BANSALWIRE,Smallcap,Metals & Mining
2025-10-29,GLOBALE,Smallcap,Textiles
2025-10-29,RAYMONDLSL,Smallcap,Textiles
2025-10-29,MULTICAP,Smallcap,Indices
2025-10-29,URAVIDEF,Smallcap,
2025-10-29,SBIBPB,Smallcap,Indices
2025-10-29,ARIS,Smallcap,Services
2025-10-29,PATELRMART,Smallcap,Consumer Discretionary
2025-10-29,MEIL,Smallcap,Industrials
2025-10-29,SML100CASE,Smallcap,Indices
2025-10-30,BIRLACABLE,Smallcap,Industrials
2025-10-30,NAHARSPING,Smallcap,Textiles
2025-10-30,PIDILITIND,Largecap,Chemicals
2025-10-30,TATAELXSI,Largecap,I.T
2025-10-30,TATACOMM,Largecap,Telecom-Service
2025-10-30,PFIZER,Largecap,Healthcare
2025-10-30,BBTC,Midcap,Auto
2025-10-30,BOROLTD,Smallcap,Building Materials
2025-10-30,SIYSIL,Smallcap,Textiles
2025-10-30,FMGOETZE,Smallcap,Auto
2025-10-30,VAKRANGEE,Smallcap,I.T
2025-10-30,ASHIMASYN,Smallcap,Miscellaneous
2025-10-30,WINSOME,Smallcap,Textiles
2025-10-30,APCL,Smallcap,Building Materials
2025-10-30,OMAXAUTO,Smallcap,Auto
2025-10-30,ADVANIHOTR,Smallcap,Services
2025-10-30,ELDEHSG,Smallcap,Realty
2025-10-30,RIIL,Smallcap,Transportation
2025-10-30,PLASTIBLEN,Smallcap,Chemicals
2025-10-30,BANARBEADS,Smallcap,Building Materials
2025-10-30,STYLAMIND,Smallcap,Building Materials
2025-10-30,CSLFINANCE,Smallcap,Financials
2025-10-30,ASIANENE,Smallcap,Energy
2025-10-30,MOHITIND,Smallcap,Textiles
2025-10-30,ONMOBILE,Smallcap,Telecom-Service
2025-10-30,ARCHIDPLY,Smallcap,Building Materials
2025-10-30,GPPL,Midcap,Transportation
2025-10-30,BEDMUTHA,Smallcap,Metals & Mining
2025-10-30,TREEHOUSE,Smallcap,Services
2025-10-30,ORIENTCEM,Smallcap,Building Materials
2025-10-30,RAMASTEEL,Smallcap,Metals & Mining
2025-10-30,BAJAJHCARE,Smallcap,Healthcare
2025-10-30,BSLSENETFG,Smallcap,Indices
2025-10-30,JUNIORBEES,Smallcap,Indices
2025-10-30,KEEPLEARN,Smallcap,Services
2025-10-30,AMBICAAGAR,Smallcap,Chemicals
2025-10-30,NBIFIN,Smallcap,Financials
2025-10-30,GVPTECH,Smallcap,I.T
2025-10-30,CROWN,Smallcap,Miscellaneous
2025-10-30,WORTHPERI,Smallcap,Industrials
2025-10-30,SOUTHWEST,Smallcap,Metals & Mining
2025-10-30,DHARAN,Smallcap,Realty
2025-10-30,BBTCL,Smallcap,Industrials
2025-10-30,LICNETFGSC,Smallcap,Indices
2025-10-30,NEXT50IETF,Smallcap,Indices
2025-10-30,BSE500IETF,Smallcap,Indices
2025-10-30,PAR,Smallcap,Healthcare
2025-10-30,BTML,Smallcap,Media
2025-10-30,RBA,Smallcap,Consumer Discretionary
2025-10-30,VIJAYA,Midcap,Healthcare
2025-10-30,SAPPHIRE,Midcap,Consumer Discretionary
2025-10-30,MAPMYINDIA,Midcap,I.T
2025-10-30,ALPHA,Smallcap,Indices
2025-10-30,MOHEALTH,Smallcap,Indices
2025-10-30,HDFCLOWVOL,Smallcap,Indices
2025-10-30,FEDFINA,Midcap,Financials
2025-10-30,EPACK,Smallcap,Consumer Discretionary
2025-10-30,TOP100CASE,Smallcap,Indices
2025-10-30,BAJAJHFL,Largecap,Financials
2025-10-30,MOMENTUM50,Smallcap,Indices
2025-10-30,MAMATA,Smallcap,Industrials
2025-10-30,AJAXENGG,Midcap,Industrials
2025-10-30,AONETOTAL,Smallcap,Indices
2025-10-30,ELLEN,Smallcap,
2025-10-30,HILINFRA,Smallcap,
2025-10-30,LTGILTCASE,Smallcap,Indices
2025-10-30,JAINREC,Midcap,Metals & Mining
2025-11-02,BILVYAPAR,Smallcap,Miscellaneous
2025-11-02,HEROMOTOCO,Largecap,Auto
2025-11-02,KAJARIACER,Midcap,Building Materials
2025-11-02,COASTCORP,Smallcap,FMCG
2025-11-02,NIPPOBATRY,Smallcap,Industrials
2025-11-02,ZENSARTECH,Midcap,I.T
2025-11-02,UNIVCABLES,Smallcap,Industrials
2025-11-02,ANUHPHR,Smallcap,Healthcare
2025-11-02,TTKHLTCARE,Smallcap,Miscellaneous
2025-11-02,RUCHINFRA,Smallcap,Miscellaneous
2025-11-02,IVC,Smallcap,Financials
2025-11-02,MANINDS,Smallcap,Metals & Mining
2025-11-02,PREMIERPOL,Smallcap,Plastic products
2025-11-02,REGENCERAM,Smallcap,Building Materials
2025-11-02,NAHARINDUS,Smallcap,Textiles
2025-11-02,RACLGEAR,Smallcap,Auto
2025-11-02,ELGIEQUIP,Midcap,Industrials
2025-11-02,YUKEN,Smallcap,Industrials
2025-11-02,INDOBORAX,Smallcap,Chemicals
2025-11-02,DBSTOCKBRO,Smallcap,Financials
2025-11-02,UMESLTD,Smallcap,I.T
2025-11-02,CEREBRAINT,Smallcap,I.T
2025-11-02,CORDSCABLE,Smallcap,Industrials
2025-11-02,TARAPUR,Smallcap,Industrials
2025-11-02,INDTERRAIN,Smallcap,Textiles
2025-11-02,IBULLSLTD,Smallcap,Miscellaneous
2025-11-02,GENUSPAPER,Smallcap,Building Materials
2025-11-02,COFFEEDAY,Smallcap,Consumer Discretionary
2025-11-02,MIDSELIETF,Smallcap,Indices
2025-11-02,COMSYN,Smallcap,Industrials
2025-11-02,PRECOT,Smallcap,Textiles
2025-11-02,LASA,Smallcap,Healthcare
2025-11-02,SHRENIK,Smallcap,Building Materials
2025-11-02,AAKASH,Smallcap,Energy
2025-11-02,RAJMET,Smallcap,Metals & Mining
2025-11-02,MOM100,Smallcap,Indices
2025-11-02,SNXT50BETA,Smallcap,Indices
2025-11-02,DIVOPPBEES,Smallcap,Indices
2025-11-02,AWHCL,Smallcap,Miscellaneous
2025-11-02,MAFANG,Smallcap,Indices
2025-11-02,FMCGIETF,Smallcap,Indices
2025-11-02,MASPTOP50,Smallcap,Indices
2025-11-02,MKPL,Smallcap,
2025-11-02,ATL,Smallcap,Transportation
2025-11-02,MID150CASE,Smallcap,Indices
2025-11-02,EVINDIA,Smallcap,Indices
2025-11-02,CEIGALL,Midcap,Realty
2025-11-02,RVTH,Smallcap,Industrials
2025-11-02,GROWWLIQID,Smallcap,Indices
2025-11-02,SWIGGY,Largecap,I.T
2025-11-02,LIQUIDPLUS,Smallcap,Indices
2025-11-02,SML100CASE,Smallcap,Indices
2025-11-03,OAL,Smallcap,Chemicals
2025-11-03,FINCABLES,Midcap,Industrials
2025-11-03,JSWSTEEL,Largecap,Metals & Mining
2025-11-03,TOKYOPLAST,Smallcap,Plastic products
2025-11-03,PREMIER,Smallcap,Industrials
2025-11-03,TATACONSUM,Largecap,FMCG
2025-11-03,DCM,Smallcap,Industrials
2025-11-03,SANDUMA,Midcap,Metals & Mining
2025-11-03,GMMPFAUDLR,Smallcap,Industrials
2025-11-03,BHARATGEAR,Smallcap,Auto
2025-11-03,VIVIDHA,Smallcap,Services
2025-11-03,JAGSNPHARM,Smallcap,Healthcare
2025-11-03,UNITECH,Smallcap,Realty
2025-11-03,DCMFINSERV,Smallcap,Financials
2025-11-03,SSWL,Smallcap,Auto
2025-11-03,TTKPRESTIG,Midcap,Consumer Discretionary
2025-11-03,ANIKINDS,Smallcap,Services
2025-11-03,TRANSWORLD,Smallcap,Transportation
2025-11-03,ICIL,Midcap,Textiles
2025-11-03,ZODIACLOTH,Smallcap,Consumer Discretionary
2025-11-03,PLASTIBLEN,Smallcap,Chemicals
2025-11-03,ALBERTDAVD,Smallcap,Healthcare
2025-11-03,CAPLIPOINT,Midcap,Healthcare
2025-11-03,NMDC,Largecap,Metals & Mining
2025-11-03,ARENTERP,Smallcap,Metals & Mining
2025-11-03,GOLDIAM,Smallcap,Consumer Discretionary
2025-11-03,NRBBEARING,Smallcap,Industrials
2025-11-03,KRBL,Midcap,FMCG
2025-11-03,GLENMARK,Largecap,Healthcare
2025-11-03,PONNIERODE,Smallcap,FMCG
2025-11-03,SUPRAJIT,Midcap,Auto
2025-11-03,JKCEMENT,Largecap,Building Materials
2025-11-03,GEECEE,Smallcap,Realty
2025-11-03,V2RETAIL,Midcap,Consumer Discretionary
2025-11-03,MANAKSIA,Smallcap,Services
2025-11-03,JWL,Midcap,Industrials
2025-11-03,MOIL,Midcap,Metals & Mining
2025-11-03,CIGNITITEC,Smallcap,I.T
2025-11-03,NIBE,Smallcap,Aerospace & Defence
2025-11-03,RACE,Smallcap,Services
2025-11-03,VINCOFE,Smallcap,Consumer Discretionary
2025-11-03,SABEVENTS,Smallcap,Media
2025-11-03,SHARIABEES,Smallcap,Indices
2025-11-03,S&SPOWER,Smallcap,Industrials
2025-11-03,ASPINWALL,Smallcap,Miscellaneous
2025-11-03,GKWLIMITED,Smallcap,
2025-11-03,BSE,Largecap,Financials
2025-11-03,STEELCITY,Smallcap,Financials
2025-11-03,BOHRAIND,Smallcap,Chemicals
2025-11-03,IFGLEXPOR,Smallcap,Building Materials
2025-11-03,SHIVAMILLS,Smallcap,Textiles
2025-11-03,OBCL,Smallcap,Transportation
2025-11-03,DIL,Smallcap,Services
2025-11-03,NGIL,Smallcap,FMCG
2025-11-03,AVROIND,Smallcap,Plastic products
2025-11-03,AHLADA,Smallcap,Metals & Mining
2025-11-03,LOWVOLIETF,Smallcap,Indices
2025-11-03,IVZINGOLD,Smallcap,Indices
2025-11-03,LICNETFGSC,Smallcap,Indices
2025-11-03,HNGSNGBEES,Smallcap,Indices
2025-11-03,OSIAHYPER,Smallcap,Consumer Discretionary
2025-11-03,UJJIVANSFB,Midcap,Bank
2025-11-03,TECILCHEM,Smallcap,Chemicals
2025-11-03,GLAND,Largecap,Healthcare
2025-11-03,SDL26BEES,Smallcap,Indices
2025-11-03,DODLA,Midcap,FMCG
2025-11-03,SANSERA,Midcap,Auto
2025-11-03,BBETF0432,Smallcap,Indices
2025-11-03,MONQ50,Smallcap,Indices
2025-11-03,AGSTRA,Smallcap,Miscellaneous
2025-11-03,NSLNISP,Midcap,Metals & Mining
2025-11-03,DIVGIITTS,Smallcap,Auto
2025-11-03,GSEC10YEAR,Smallcap,Indices
2025-11-03,HDFCNIFTY,Smallcap,
2025-11-03,SBFC,Midcap,Financials
2025-11-03,GOLDCASE,Smallcap,Indices
2025-11-03,SBISILVER,Smallcap,Indices
2025-11-03,OLAELEC,Midcap,Auto
2025-11-03,GROWWGOLD,Smallcap,Indices
2025-11-03,ODIGMA,Smallcap,I.T
2025-11-03,IGIL,Midcap,Miscellaneous
2025-11-03,UNIONGOLD,Smallcap,Indices
2025-11-03,SILVER360,Smallcap,Indices
2025-11-03,AEGISVOPAK,Largecap,Transportation
2025-11-03,CHEMBONDCH,Smallcap,Chemicals
2025-11-03,MOSILVER,Smallcap,Indices
2025-11-05,ANSALAPI,Smallcap,Realty
2025-11-05,CENTEXT,Smallcap,Metals & Mining
2025-11-05,DCW,Smallcap,Energy
2025-11-05,KSL,Smallcap,Metals & Mining
2025-11-05,RSWM,Smallcap,Textiles
2025-11-05,TATAELXSI,Largecap,I.T
2025-11-05,PGHH,Largecap,FMCG
2025-11-05,TATACOMM,Largecap,Telecom-Service
2025-11-05,SIYSIL,Smallcap,Textiles
2025-11-05,NELCO,Smallcap,Telecom
2025-11-05,RANEHOLDIN,Smallcap,Financials
2025-11-05,ALEMBICLTD,Smallcap,Realty
2025-11-05,FINKURVE,Smallcap,Financials
2025-11-05,INTLCONV,Smallcap,FMCG
2025-11-05,IVC,Smallcap,Financials
2025-11-05,HIMATSEIDE,Smallcap,Textiles
2025-11-05,STARPAPER,Smallcap,Building Materials
2025-11-05,USHAMART,Midcap,Metals & Mining
2025-11-05,HONAUT,Largecap,Consumer Discretionary
2025-11-05,TRIGYN,Smallcap,I.T
2025-11-05,RATNAMANI,Midcap,Industrials
2025-11-05,ALOKINDS,Midcap,Textiles
2025-11-05,NAGREEKEXP,Smallcap,Textiles
2025-11-05,SUPERSPIN,Smallcap,Miscellaneous
2025-11-05,ELDEHSG,Smallcap,Realty
2025-11-05,NFL,Smallcap,Chemicals
2025-11-05,FILATEX,Smallcap,Textiles
2025-11-05,GREENPLY,Smallcap,Building Materials
2025-11-05,ASIANENE,Smallcap,Energy
2025-11-05,BYKE,Smallcap,Services
2025-11-05,MOHITIND,Smallcap,Textiles
2025-11-05,VIDHIING,Smallcap,Chemicals
2025-11-05,SINDHUTRAD,Smallcap,Transportation
2025-11-05,GAIL,Largecap,Energy
2025-11-05,CYBERTECH,Smallcap,I.T
2025-11-05,ACCELYA,Smallcap,I.T
2025-11-05,AJANTPHARM,Largecap,Healthcare
2025-11-05,MPSLTD,Smallcap,I.T
2025-11-05,NITINSPIN,Smallcap,Textiles
2025-11-05,KKCL,Smallcap,Consumer Discretionary
2025-11-05,LOKESHMACH,Smallcap,Industrials
2025-11-05,RAJTV,Smallcap,Media
2025-11-05,TARMAT,Smallcap,Realty
2025-11-05,PAISALO,Smallcap,Financials
2025-11-05,EXPLEOSOL,Smallcap,I.T
2025-11-05,DEN,Smallcap,Media
2025-11-05,TEXMOPIPES,Smallcap,Plastic products
2025-11-05,PERSISTENT,Largecap,I.T
2025-11-05,APLLTD,Midcap,Healthcare
2025-11-05,RTNINDIA,Smallcap,Financials
2025-11-05,MCLOUD,Smallcap,I.T
2025-11-05,OSWALGREEN,Smallcap,Miscellaneous
2025-11-05,UTINIFTETF,Smallcap,Indices
2025-11-05,GUJGASLTD,Largecap,Energy
2025-11-05,NH,Largecap,Healthcare
2025-11-05,KEEPLEARN,Smallcap,Services
2025-11-05,AKASH,Smallcap,Realty
2025-11-05,DCAL,Smallcap,Healthcare
2025-11-05,MCL,Smallcap,Metals & Mining
2025-11-05,PANACHE,Smallcap,I.T
2025-11-05,DEVIT,Smallcap,I.T
2025-11-05,SCPL,Smallcap,FMCG
2025-11-05,SPCENET,Smallcap,Services
2025-11-05,SOLEX,Smallcap,Industrials
2025-11-05,E2E,Midcap,I.T
2025-11-05,PRITI,Smallcap,Consumer Discretionary
2025-11-05,MOM100,Smallcap,Indices
2025-11-05,CHALET,Midcap,Services
2025-11-05,AARTISURF,Smallcap,Chemicals
2025-11-05,ROSSARI,Smallcap,Chemicals
2025-11-05,HOMEFIRST,Midcap,Financials
2025-11-05,VINEETLAB,Smallcap,Healthcare
2025-11-05,HEALTHY,Smallcap,Indices
2025-11-05,SJS,Midcap,Auto
2025-11-05,SUPRIYA,Midcap,Healthcare
2025-11-05,DELHIVERY,Largecap,Transportation
2025-11-05,DBOL,Smallcap,FMCG
2025-11-05,TRACXN,Smallcap,I.T
2025-11-05,DCXINDIA,Smallcap,Aerospace & Defence
2025-11-05,UNIPARTS,Smallcap,Industrials
2025-11-05,SULA,Smallcap,FMCG
2025-11-05,ELIN,Smallcap,Consumer Discretionary
2025-11-05,PLAZACABLE,Smallcap,Industrials
2025-11-05,NIFTYIETF,Smallcap,
2025-11-05,DIGIDRIVE,Smallcap,I.T
2025-11-05,AKUMS,Midcap,Healthcare
2025-11-05,KROSS,Smallcap,Auto
2025-11-05,PNGJL,Midcap,Consumer Discretionary
2025-11-05,METAL,Smallcap,Indices
2025-11-05,QUADFUTURE,Smallcap,Industrials
2025-11-05,SELECTIPO,Smallcap,Indices
2025-11-05,AXISVALUE,Smallcap,Indices
2025-11-05,MID150,Smallcap,Indices
2025-11-05,ATHERENERG,Largecap,Auto
2025-11-05,MOTOUR,Smallcap,Indices
2025-11-05,ANTHEM,Largecap,Healthcare
2025-11-05,AMANTA,Smallcap,Healthcare
2025-11-05,ELM250,Smallcap,Indices
2025-11-05,SML100CASE,Smallcap,Indices
2025-11-05,GROWWRLTY,Smallcap,Indices
2025-11-05,MOMENTUM30,Smallcap,Indices
2025-11-06,BIRLACABLE,Smallcap,Industrials
2025-11-06,BLUESTARCO,Largecap,Consumer Discretionary
2025-11-06,PGHL,Midcap,Healthcare
2025-11-06,NDLVENTURE,Smallcap,Financials
2025-11-06,PILITA,Smallcap,Plastic products
2025-11-06,BAJAJHLDNG,Largecap,Financials
2025-11-06,ANDHRAPAP,Smallcap,Building Materials
2025-11-06,HIRECT,Smallcap,Consumer Discretionary
2025-11-06,CHOLAHLDNG,Largecap,Financials
2025-11-06,LAKPRE,Smallcap,Industrials
2025-11-06,TAINWALCHM,Smallcap,Services
2025-11-06,DCMFINSERV,Smallcap,Financials
2025-11-06,AVANTIFEED,Midcap,FMCG
2025-11-06,SYMPHONY,Midcap,Consumer Discretionary
2025-11-06,SOMATEX,Smallcap,Textiles
2025-11-06,NILKAMAL,Smallcap,Plastic products
2025-11-06,VINATIORGA,Midcap,Chemicals
